      0   0.00000000   0.00000000
      1   0.02500000   0.00000000
      2   0.05000000   0.00000000
      3   0.07500000   0.00000000
      4   0.10000000   0.00000000
      5   0.12500000   0.00000000
      6   0.15000000   0.00000000
      7   0.17500000   0.00000000
      8   0.20000000   0.00000000
      9   0.22500000   0.00000000
     10   0.25000000   0.00000000
     11   0.27500000   0.00000000
     12   0.30000000   0.00000000
     13   0.32500000   0.00000000
     14   0.35000000   0.00000000
     15   0.37500000   0.00000000
     16   0.40000000   0.00000000
     17   0.42500000   0.00000000
     18   0.45000000   0.00000000
     19   0.47500000   0.00000000
     20   0.50000000   0.00000000
     21   0.52500000   0.00000000
     22   0.55000000   0.00000000
     23   0.57500000   0.00000000
     24   0.60000000   0.00000000
     25   0.62500000   0.00000000
     26   0.65000000   0.00000000
     27   0.67500000   0.00000000
     28   0.70000000   0.00000000
     29   0.72500000   0.00000000
     30   0.75000000   0.00000000
     31   0.77500000   0.00000000
     32   0.80000000   0.00000000
     33   0.82500000   0.00000000
     34   0.85000000   0.00000000
     35   0.87500000   0.00000000
     36   0.90000000   0.00000000
     37   0.92500000   0.00000000
     38   0.95000000   0.00000000
     39   0.97500000   0.00000000
     40   1.00000000   0.00000000
     41   0.00000000   0.02500000
     42   0.02500000   0.02500000
     43   0.05000000   0.02500000
     44   0.07500000   0.02500000
     45   0.10000000   0.02500000
     46   0.12500000   0.02500000
     47   0.15000000   0.02500000
     48   0.17500000   0.02500000
     49   0.20000000   0.02500000
     50   0.22500000   0.02500000
     51   0.25000000   0.02500000
     52   0.27500000   0.02500000
     53   0.30000000   0.02500000
     54   0.32500000   0.02500000
     55   0.35000000   0.02500000
     56   0.37500000   0.02500000
     57   0.40000000   0.02500000
     58   0.42500000   0.02500000
     59   0.45000000   0.02500000
     60   0.47500000   0.02500000
     61   0.50000000   0.02500000
     62   0.52500000   0.02500000
     63   0.55000000   0.02500000
     64   0.57500000   0.02500000
     65   0.60000000   0.02500000
     66   0.62500000   0.02500000
     67   0.65000000   0.02500000
     68   0.67500000   0.02500000
     69   0.70000000   0.02500000
     70   0.72500000   0.02500000
     71   0.75000000   0.02500000
     72   0.77500000   0.02500000
     73   0.80000000   0.02500000
     74   0.82500000   0.02500000
     75   0.85000000   0.02500000
     76   0.87500000   0.02500000
     77   0.90000000   0.02500000
     78   0.92500000   0.02500000
     79   0.95000000   0.02500000
     80   0.97500000   0.02500000
     81   1.00000000   0.02500000
     82   0.00000000   0.05000000
     83   0.02500000   0.05000000
     84   0.05000000   0.05000000
     85   0.07500000   0.05000000
     86   0.10000000   0.05000000
     87   0.12500000   0.05000000
     88   0.15000000   0.05000000
     89   0.17500000   0.05000000
     90   0.20000000   0.05000000
     91   0.22500000   0.05000000
     92   0.25000000   0.05000000
     93   0.27500000   0.05000000
     94   0.30000000   0.05000000
     95   0.32500000   0.05000000
     96   0.35000000   0.05000000
     97   0.37500000   0.05000000
     98   0.40000000   0.05000000
     99   0.42500000   0.05000000
    100   0.45000000   0.05000000
    101   0.47500000   0.05000000
    102   0.50000000   0.05000000
    103   0.52500000   0.05000000
    104   0.55000000   0.05000000
    105   0.57500000   0.05000000
    106   0.60000000   0.05000000
    107   0.62500000   0.05000000
    108   0.65000000   0.05000000
    109   0.67500000   0.05000000
    110   0.70000000   0.05000000
    111   0.72500000   0.05000000
    112   0.75000000   0.05000000
    113   0.77500000   0.05000000
    114   0.80000000   0.05000000
    115   0.82500000   0.05000000
    116   0.85000000   0.05000000
    117   0.87500000   0.05000000
    118   0.90000000   0.05000000
    119   0.92500000   0.05000000
    120   0.95000000   0.05000000
    121   0.97500000   0.05000000
    122   1.00000000   0.05000000
    123   0.00000000   0.07500000
    124   0.02500000   0.07500000
    125   0.05000000   0.07500000
    126   0.07500000   0.07500000
    127   0.10000000   0.07500000
    128   0.12500000   0.07500000
    129   0.15000000   0.07500000
    130   0.17500000   0.07500000
    131   0.20000000   0.07500000
    132   0.22500000   0.07500000
    133   0.25000000   0.07500000
    134   0.27500000   0.07500000
    135   0.30000000   0.07500000
    136   0.32500000   0.07500000
    137   0.35000000   0.07500000
    138   0.37500000   0.07500000
    139   0.40000000   0.07500000
    140   0.42500000   0.07500000
    141   0.45000000   0.07500000
    142   0.47500000   0.07500000
    143   0.50000000   0.07500000
    144   0.52500000   0.07500000
    145   0.55000000   0.07500000
    146   0.57500000   0.07500000
    147   0.60000000   0.07500000
    148   0.62500000   0.07500000
    149   0.65000000   0.07500000
    150   0.67500000   0.07500000
    151   0.70000000   0.07500000
    152   0.72500000   0.07500000
    153   0.75000000   0.07500000
    154   0.77500000   0.07500000
    155   0.80000000   0.07500000
    156   0.82500000   0.07500000
    157   0.85000000   0.07500000
    158   0.87500000   0.07500000
    159   0.90000000   0.07500000
    160   0.92500000   0.07500000
    161   0.95000000   0.07500000
    162   0.97500000   0.07500000
    163   1.00000000   0.07500000
    164   0.00000000   0.10000000
    165   0.02500000   0.10000000
    166   0.05000000   0.10000000
    167   0.07500000   0.10000000
    168   0.10000000   0.10000000
    169   0.12500000   0.10000000
    170   0.15000000   0.10000000
    171   0.17500000   0.10000000
    172   0.20000000   0.10000000
    173   0.22500000   0.10000000
    174   0.25000000   0.10000000
    175   0.27500000   0.10000000
    176   0.30000000   0.10000000
    177   0.32500000   0.10000000
    178   0.35000000   0.10000000
    179   0.37500000   0.10000000
    180   0.40000000   0.10000000
    181   0.42500000   0.10000000
    182   0.45000000   0.10000000
    183   0.47500000   0.10000000
    184   0.50000000   0.10000000
    185   0.52500000   0.10000000
    186   0.55000000   0.10000000
    187   0.57500000   0.10000000
    188   0.60000000   0.10000000
    189   0.62500000   0.10000000
    190   0.65000000   0.10000000
    191   0.67500000   0.10000000
    192   0.70000000   0.10000000
    193   0.72500000   0.10000000
    194   0.75000000   0.10000000
    195   0.77500000   0.10000000
    196   0.80000000   0.10000000
    197   0.82500000   0.10000000
    198   0.85000000   0.10000000
    199   0.87500000   0.10000000
    200   0.90000000   0.10000000
    201   0.92500000   0.10000000
    202   0.95000000   0.10000000
    203   0.97500000   0.10000000
    204   1.00000000   0.10000000
    205   0.00000000   0.12500000
    206   0.02500000   0.12500000
    207   0.05000000   0.12500000
    208   0.07500000   0.12500000
    209   0.10000000   0.12500000
    210   0.12500000   0.12500000
    211   0.15000000   0.12500000
    212   0.17500000   0.12500000
    213   0.20000000   0.12500000
    214   0.22500000   0.12500000
    215   0.25000000   0.12500000
    216   0.27500000   0.12500000
    217   0.30000000   0.12500000
    218   0.32500000   0.12500000
    219   0.35000000   0.12500000
    220   0.37500000   0.12500000
    221   0.40000000   0.12500000
    222   0.42500000   0.12500000
    223   0.45000000   0.12500000
    224   0.47500000   0.12500000
    225   0.50000000   0.12500000
    226   0.52500000   0.12500000
    227   0.55000000   0.12500000
    228   0.57500000   0.12500000
    229   0.60000000   0.12500000
    230   0.62500000   0.12500000
    231   0.65000000   0.12500000
    232   0.67500000   0.12500000
    233   0.70000000   0.12500000
    234   0.72500000   0.12500000
    235   0.75000000   0.12500000
    236   0.77500000   0.12500000
    237   0.80000000   0.12500000
    238   0.82500000   0.12500000
    239   0.85000000   0.12500000
    240   0.87500000   0.12500000
    241   0.90000000   0.12500000
    242   0.92500000   0.12500000
    243   0.95000000   0.12500000
    244   0.97500000   0.12500000
    245   1.00000000   0.12500000
    246   0.00000000   0.15000000
    247   0.02500000   0.15000000
    248   0.05000000   0.15000000
    249   0.07500000   0.15000000
    250   0.10000000   0.15000000
    251   0.12500000   0.15000000
    252   0.15000000   0.15000000
    253   0.17500000   0.15000000
    254   0.20000000   0.15000000
    255   0.22500000   0.15000000
    256   0.25000000   0.15000000
    257   0.27500000   0.15000000
    258   0.30000000   0.15000000
    259   0.32500000   0.15000000
    260   0.35000000   0.15000000
    261   0.37500000   0.15000000
    262   0.40000000   0.15000000
    263   0.42500000   0.15000000
    264   0.45000000   0.15000000
    265   0.47500000   0.15000000
    266   0.50000000   0.15000000
    267   0.52500000   0.15000000
    268   0.55000000   0.15000000
    269   0.57500000   0.15000000
    270   0.60000000   0.15000000
    271   0.62500000   0.15000000
    272   0.65000000   0.15000000
    273   0.67500000   0.15000000
    274   0.70000000   0.15000000
    275   0.72500000   0.15000000
    276   0.75000000   0.15000000
    277   0.77500000   0.15000000
    278   0.80000000   0.15000000
    279   0.82500000   0.15000000
    280   0.85000000   0.15000000
    281   0.87500000   0.15000000
    282   0.90000000   0.15000000
    283   0.92500000   0.15000000
    284   0.95000000   0.15000000
    285   0.97500000   0.15000000
    286   1.00000000   0.15000000
    287   0.00000000   0.17500000
    288   0.02500000   0.17500000
    289   0.05000000   0.17500000
    290   0.07500000   0.17500000
    291   0.10000000   0.17500000
    292   0.12500000   0.17500000
    293   0.15000000   0.17500000
    294   0.17500000   0.17500000
    295   0.20000000   0.17500000
    296   0.22500000   0.17500000
    297   0.25000000   0.17500000
    298   0.27500000   0.17500000
    299   0.30000000   0.17500000
    300   0.32500000   0.17500000
    301   0.35000000   0.17500000
    302   0.37500000   0.17500000
